filepath,testclass,testname,assertion type,line number,assert string
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_mask,assert_allclose,129,"assert_allclose(fscores, desired_fscores)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_macro_average_metric,assert_allclose,154,"assert_allclose(precisions, macro_precision)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_macro_average_metric,assert_allclose,155,"assert_allclose(recalls, macro_recall)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_macro_average_metric,assert_allclose,156,"assert_allclose(fscores, macro_fscore)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_micro_average_metric,assert_allclose,183,"assert_allclose(precisions, micro_precision)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_micro_average_metric,assert_allclose,184,"assert_allclose(recalls, micro_recall)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_micro_average_metric,assert_allclose,185,"assert_allclose(fscores, micro_fscore)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_weighted_average_metric,assert_allclose,207,"assert_allclose(precisions, weighted_precision)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_weighted_average_metric,assert_allclose,208,"assert_allclose(recalls, weighted_recall)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_weighted_average_metric,assert_allclose,209,"assert_allclose(fscores, weighted_fscore)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_explicit_labels,assert_allclose,229,"assert_allclose(precisions, desired_precisions)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_explicit_labels,assert_allclose,230,"assert_allclose(recalls, desired_recalls)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_explicit_labels,assert_allclose,231,"assert_allclose(fscores, desired_fscores)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_explicit_labels_macro,assert_allclose,255,"assert_allclose(precisions, macro_precision)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_explicit_labels_macro,assert_allclose,256,"assert_allclose(recalls, macro_recall)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_explicit_labels_macro,assert_allclose,257,"assert_allclose(fscores, macro_fscore)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_explicit_labels_micro,assert_allclose,281,"assert_allclose(precisions, micro_precision)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_explicit_labels_micro,assert_allclose,282,"assert_allclose(recalls, micro_recall)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_explicit_labels_micro,assert_allclose,283,"assert_allclose(fscores, micro_fscore)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_explicit_labels_weighted,assert_allclose,307,"assert_allclose(precisions, weighted_precision)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_explicit_labels_weighted,assert_allclose,308,"assert_allclose(recalls, weighted_recall)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_explicit_labels_weighted,assert_allclose,309,"assert_allclose(fscores, weighted_fscore)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_handles_batch_size_of_one,assert_allclose,323,"assert_allclose(precisions, [0.0, 1.0, 0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_handles_batch_size_of_one,assert_allclose,324,"assert_allclose(recalls, [0.0, 1.0, 0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_handles_no_prediction_false_last_class,assert_allclose,340,"assert_allclose(precisions, [1.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_handles_no_prediction_false_last_class,assert_allclose,341,"assert_allclose(recalls, [0.5, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_handles_no_prediction_false_last_class,assert_allclose,342,"assert_allclose(fscores, [0.6667, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_handles_no_prediction_true_last_class,assert_allclose,358,"assert_allclose(precisions, [1.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_handles_no_prediction_true_last_class,assert_allclose,359,"assert_allclose(recalls, [1.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_handles_no_prediction_true_last_class,assert_allclose,360,"assert_allclose(fscores, [1.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_handles_no_prediction_true_other_class,assert_allclose,376,"assert_allclose(precisions, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_handles_no_prediction_true_other_class,assert_allclose,377,"assert_allclose(recalls, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_handles_no_prediction_true_other_class,assert_allclose,378,"assert_allclose(fscores, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_handles_no_prediction_true_all_class,assert_allclose,394,"assert_allclose(precisions, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_handles_no_prediction_true_all_class,assert_allclose,395,"assert_allclose(recalls, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_handles_no_prediction_true_all_class,assert_allclose,396,"assert_allclose(fscores, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,multiple_runs,assert_allclose,504,"assert_allclose(desired_values[key], metric_values[key])"
task2results/allentests/tests/training/metrics/spearman_correlation_test.py,SpearmanCorrelationTest,test_unmasked_computation,assert_allclose,69,"assert_allclose(spearman_formula(predictions.reshape(-1), labels.reshape(-1)), spearman_correlation.get_metric())"
task2results/allentests/tests/training/metrics/spearman_correlation_test.py,SpearmanCorrelationTest,test_masked_computation,assertGreater,106,assert expected_spearman_correlation * spearman_correlation.get_metric() > 0
task2results/allentests/tests/training/learning_rate_schedulers/slanted_triangular_test.py,SlantedTriangularTest,test_schedules_num_steps_per_epoch,assertLess,285,assert max(first_layer_lrs[:num_actual_steps_per_epoch]) < 1e-08
task2results/allentests/tests/training/learning_rate_schedulers/slanted_triangular_test.py,SlantedTriangularTest,test_schedules_num_steps_per_epoch,assertGreater,286,assert min(first_layer_lrs[:num_actual_steps_per_epoch]) > -1e-08
task2results/allentests/tests/predictors/sentence_tagger_test.py,TestSentenceTaggerPredictor,test_predictions_to_labeled_instances,assertGreater,19,assert len(new_instances) > 1
task2results/allentests/tests/models/multitask_test.py,TestMultiTaskModel,test_forward_works,assertLessEqual,87,assert abs(outputs['loss'].item() - combined_loss) <= 1e-06
task2results/allentests/tests/interpret/input_reduction_test.py,TestInputReduction,test_input_reduction,assertLessEqual,23,assert len(reduced['final'][0]) <= len(reduced['original'])
task2results/allentests/tests/interpret/input_reduction_test.py,TestInputReduction,test_input_reduction,assertLessEqual,44,assert len(reduced_input) <= len(reduced['original'])
task2results/allentests/tests/commands/predict_test.py,CsvPredictor,dump_line,assertLessEqual,510,assert 0 <= float(prob) <= 1
task2results/allentests/tests/commands/find_learning_rate_test.py,TestSearchLearningRate,test_search_learning_rate_linear_steps,assertGreater,204,assert len(learning_rates_losses) > 1
task2results/allentests/tests/commands/train_test.py,TestTrain,test_train_model_distributed,assertGreater,256,assert metrics['peak_worker_0_memory_MB'] > 0
task2results/allentests/tests/commands/train_test.py,TestTrain,test_train_model_distributed,assertGreater,257,assert metrics['peak_worker_1_memory_MB'] > 0
task2results/allentests/tests/commands/train_test.py,TestTrain,test_train_model_distributed,assertGreater,259,assert metrics['peak_gpu_0_memory_MB'] > 0
task2results/allentests/tests/commands/train_test.py,TestTrain,test_train_model_distributed,assertGreater,260,assert metrics['peak_gpu_1_memory_MB'] > 0
task2results/allentests/tests/commands/train_test.py,TestTrain,test_train_model_distributed_with_gradient_accumulation,assertGreater,312,assert metrics['peak_worker_0_memory_MB'] > 0
task2results/allentests/tests/commands/train_test.py,TestTrain,test_train_model_distributed_with_gradient_accumulation,assertGreater,313,assert metrics['peak_worker_1_memory_MB'] > 0
task2results/allentests/tests/commands/train_test.py,TestTrain,test_train_model_distributed_with_gradient_accumulation,assertGreater,315,assert metrics['peak_gpu_0_memory_MB'] > 0
task2results/allentests/tests/commands/train_test.py,TestTrain,test_train_model_distributed_with_gradient_accumulation,assertGreater,316,assert metrics['peak_gpu_1_memory_MB'] > 0
task2results/allentests/tests/commands/train_test.py,CounterOnBatchCallback,test_train_can_fine_tune_model_from_archive,assertGreater,726,assert train_loop.model.vocab.get_vocab_size() > model.vocab.get_vocab_size()
task2results/allentests/tests/modules/maxout_test.py,TestMaxout,test_forward_gives_correct_output,assert_almost_equal,45,"assert_almost_equal(output, [[-2, -2, -2]])"
task2results/allentests/tests/modules/feedforward_test.py,TestFeedForward,test_forward_gives_correct_output,assert_almost_equal,68,"assert_almost_equal(output, [[1, 1, 1]])"
task2results/allentests/tests/modules/sampled_softmax_loss_test.py,TestSampledSoftmaxLoss,test_choice,assertGreaterEqual,16,assert num_tries >= 50
task2results/allentests/tests/modules/sampled_softmax_loss_test.py,TestSampledSoftmaxLoss,test_sampled_softmax_has_greater_loss_in_train_mode,assertGreater,61,assert eval_loss > train_loss
task2results/allentests/tests/modules/sampled_softmax_loss_test.py,TestSampledSoftmaxLoss,fake_choice,assertLess,98,assert abs(pct_error) < 0.0003
task2results/allentests/tests/modules/time_distributed_test.py,TestTimeDistributed,test_time_distributed_reshapes_named_arg_correctly,assert_almost_equal,17,"assert_almost_equal(output.data.numpy(), [[[[0.5, 0.5], [0.4, 0.4]], [[0.5, 0.5], [0.5, 0.5]]]])"
task2results/allentests/tests/modules/time_distributed_test.py,TestTimeDistributed,test_time_distributed_reshapes_positional_kwarg_correctly,assert_almost_equal,27,"assert_almost_equal(output.data.numpy(), [[[[0.5, 0.5], [0.4, 0.4]], [[0.5, 0.5], [0.5, 0.5]]]])"
task2results/allentests/tests/modules/time_distributed_test.py,TestTimeDistributed,test_time_distributed_works_with_multiple_inputs,assert_almost_equal,37,"assert_almost_equal(output.data.numpy(), [[[5, 4], [12, 5]]])"
task2results/allentests/tests/modules/time_distributed_test.py,FakeModule,forward,assert_almost_equal,58,"assert_almost_equal(output.data.numpy(), [[[8, 11], [15, 12]]])"
task2results/allentests/tests/modules/time_distributed_test.py,FakeModule,forward,assert_almost_equal,79,"assert_almost_equal(output.data.numpy(), [[[10, 9], [17, 10]]])"
task2results/allentests/tests/modules/residual_with_layer_dropout_test.py,TestResidualWithLayerDropout,test_dropout_works_for_training,assert_almost_equal,18,"assert_almost_equal(result, [[2, 1], [-3, -2]])"
task2results/allentests/tests/modules/residual_with_layer_dropout_test.py,TestResidualWithLayerDropout,test_dropout_works_for_training,assert_almost_equal,24,"assert_almost_equal(result, [[2, 1], [-3, -2]])"
task2results/allentests/tests/modules/residual_with_layer_dropout_test.py,TestResidualWithLayerDropout,test_dropout_works_for_training,assert_almost_equal,31,"assert_almost_equal(result, [[2 + 1, 1 + 3], [-3 + 2, -2 - 1]])"
task2results/allentests/tests/modules/residual_with_layer_dropout_test.py,TestResidualWithLayerDropout,test_dropout_works_for_testing,assert_almost_equal,43,"assert_almost_equal(result, [[2 + 1 * 0.8, 1 + 3 * 0.8], [-3 + 2 * 0.8, -2 - 1 * 0.8]])"
task2results/allentests/tests/modules/highway_test.py,TestHighway,test_forward_works_on_simple_input,assert_almost_equal,20,"assert_almost_equal(result, [[-0.0394, 0.0197], [1.7527, -0.555]], decimal=4)"
task2results/allentests/tests/modules/conditional_random_field_test.py,TestConditionalRandomField,test_viterbi_tags,assert_allclose,152,"assert_allclose(viterbi_scores, best_scores, rtol=1e-05)"
task2results/allentests/tests/modules/conditional_random_field_test.py,TestConditionalRandomField,test_viterbi_tags_no_mask,assert_allclose,165,"assert_allclose(viterbi_scores, best_scores, rtol=1e-05)"
task2results/allentests/tests/modules/seq2seq_encoders/pytorch_seq2seq_wrapper_test.py,TestPytorchSeq2SeqWrapper,test_forward_pulls_out_correct_tensor_without_sequence_lengths,assert_almost_equal,55,"assert_almost_equal(encoder_output.data.numpy(), lstm_output[0].data.numpy())"
task2results/allentests/tests/modules/seq2seq_encoders/pytorch_seq2seq_wrapper_test.py,TestPytorchSeq2SeqWrapper,test_forward_pulls_out_correct_tensor_with_sequence_lengths,assert_almost_equal,78,"assert_almost_equal(encoder_output.data.numpy(), lstm_tensor.data.numpy())"
task2results/allentests/tests/modules/seq2seq_encoders/pytorch_seq2seq_wrapper_test.py,TestPytorchSeq2SeqWrapper,test_forward_pulls_out_correct_tensor_for_unsorted_batches,assert_almost_equal,104,"assert_almost_equal(encoder_output.data.numpy(), lstm_tensor.index_select(0, restoration_indices).data.numpy())"
task2results/allentests/tests/modules/seq2seq_encoders/pytorch_seq2seq_wrapper_test.py,TestPytorchSeq2SeqWrapper,test_wrapper_stateful,assert_almost_equal,173,"assert_almost_equal(encoder_output[0, 3:, :].data.numpy(), numpy.zeros((4, 14)))"
task2results/allentests/tests/modules/seq2seq_encoders/pytorch_seq2seq_wrapper_test.py,TestPytorchSeq2SeqWrapper,test_wrapper_stateful,assert_almost_equal,176,"assert_almost_equal(states[-1][k][:, -2:, :].data.numpy(), states[-2][k][:, -2:, :].data.numpy())"
task2results/allentests/tests/modules/seq2seq_encoders/pytorch_seq2seq_wrapper_test.py,TestPytorchSeq2SeqWrapper,test_wrapper_stateful_single_state_gru,assert_almost_equal,193,"assert_almost_equal(encoder_output[0, 3:, :].data.numpy(), numpy.zeros((2, 14)))"
task2results/allentests/tests/modules/seq2seq_encoders/pytorch_seq2seq_wrapper_test.py,TestPytorchSeq2SeqWrapper,test_wrapper_stateful_single_state_gru,assert_almost_equal,194,"assert_almost_equal(states[-1][0][:, -5:, :].data.numpy(), states[-2][0][:, -5:, :].data.numpy())"
task2results/allentests/tests/modules/attention/dot_product_attention_test.py,TestDotProductAttention,test_dot_product_similarity,assert_almost_equal,23,"assert_almost_equal(output.numpy(), numpy.array([[0.0, 0.0], [24.0, 33.0]]), decimal=2)"
task2results/allentests/tests/modules/attention/bilinear_attention_test.py,TestBilinearAttention,test_forward_does_a_bilinear_product,assert_almost_equal,20,"assert_almost_equal(result, [[1.8, -0.4]])"
task2results/allentests/tests/modules/attention/scaled_dot_product_attention_test.py,TestScaledDotProductAttention,test_scaled_dot_product_similarity,assert_almost_equal,24,"assert_almost_equal(output.numpy(), numpy.array([[0.0, 0.0], [8.0, 11.0]]), decimal=2)"
task2results/allentests/tests/modules/attention/linear_attention_test.py,LinearAttentionTest,test_linear_similarity,assert_almost_equal,29,"assert_almost_equal(output.data.numpy(), numpy.array([[0.0474, 0.9526]]), decimal=2)"
task2results/allentests/tests/modules/attention/linear_attention_test.py,LinearAttentionTest,test_bidaf_trilinear_similarity,assert_almost_equal,39,"assert_almost_equal(output.data.numpy(), numpy.array([[-1.2 + 2.5 + 2 + -2 + 4 + 10, -1.2 + 2.5 + 8 + -5 + 16 + 25, -1.2 + 2.5 + 14 + -8 + 28 + 40, -1.2 + 2.5 + 20 + -11 + 40 + 55]]), decimal=2)"
task2results/allentests/tests/modules/attention/additive_attention_test.py,TestAdditiveAttention,test_forward_does_an_additive_product,assert_almost_equal,26,"assert_almost_equal(result, [[1.975072, -0.04997836, 1.2176098, -0.9205586], [-1.4851665, 1.489604, -1.890285, -1.0672251]])"
task2results/allentests/tests/modules/attention/cosine_attention_test.py,TestCosineAttention,test_cosine_similarity,assert_almost_equal,23,"assert_almost_equal(output.numpy(), numpy.array([[0.0, 0.0], [0.9948, 0.9973]]), decimal=2)"
task2results/allentests/tests/modules/transformer/transformer_embeddings_test.py,TextEmbeddings,forward,assert_allclose,121,"assert_allclose(text_output, transformer_output)"
task2results/allentests/tests/modules/transformer/transformer_embeddings_test.py,TextEmbeddings,test_loading_albert,assert_allclose,171,"assert_allclose(transformer_embedding.embeddings.word_embeddings.weight.data, albert.embeddings.word_embeddings.weight.data)"
task2results/allentests/tests/modules/transformer/transformer_embeddings_test.py,TextEmbeddings,test_loading_albert,assert_allclose,175,"assert_allclose(transformer_embedding.linear_transform.weight.data, albert.encoder.embedding_hidden_mapping_in.weight.data)"
task2results/allentests/tests/modules/transformer/transformer_embeddings_test.py,OldImageFeatureEmbeddings,forward,assert_allclose,303,"assert_allclose(old_output, now_output)"
task2results/allentests/tests/modules/transformer/transformer_module_test.py,ExternalNew,forward,assert_allclose,77,"assert_allclose(out_old, out_new)"
task2results/allentests/tests/modules/transformer/toolkit_test.py,MediumTransformer,forward,assert_allclose,124,"assert_allclose(separate_layers['0'].intermediate.dense.weight.data, pretrained_layers['0'].intermediate.dense.weight.data)"
task2results/allentests/tests/modules/transformer/toolkit_test.py,MediumTransformer,forward,assert_allclose,130,"assert_allclose(combined_layers['0'].intermediate.dense.weight.data, pretrained_layers['8'].intermediate.dense.weight.data)"
task2results/allentests/tests/modules/transformer/toolkit_test.py,MediumTransformer,forward,assert_allclose,134,"assert_allclose(combined_layers['1'].intermediate.dense.weight.data, pretrained_layers['9'].intermediate.dense.weight.data)"
task2results/allentests/tests/modules/transformer/toolkit_test.py,MediumTransformer,forward,assert_allclose,138,"assert_allclose(combined_layers['2'].intermediate.dense.weight.data, pretrained_layers['10'].intermediate.dense.weight.data)"
task2results/allentests/tests/modules/transformer/toolkit_test.py,MediumTransformer,forward,assert_allclose,142,"assert_allclose(combined_layers['3'].intermediate.dense.weight.data, pretrained_layers['11'].intermediate.dense.weight.data)"
task2results/allentests/tests/modules/transformer/toolkit_test.py,AlmostRegularTransformer,test_end_to_end,assert_allclose,189,"assert_allclose(output.final_hidden_states, huggingface_output.last_hidden_state, rtol=0.0001, atol=0.0001)"
task2results/allentests/tests/modules/transformer/toolkit_test.py,AlmostRegularTransformer,test_end_to_end,assert_allclose,197,"assert_allclose(output, huggingface_output.pooler_output, rtol=0.0001, atol=0.0001)"
task2results/allentests/tests/modules/transformer/bimodal_encoder_test.py,AlmostRegularTransformer,test_loading_from_pretrained_weights,assert_allclose,79,"assert_allclose(module.layers1[0].intermediate.dense.weight.data, pretrained_module.layer[0].intermediate.dense.weight.data)"
task2results/allentests/tests/modules/vision/region_detector_test.py,TestFasterRcnnRegionDetector,test_forward_runs,assertGreaterEqual,31,assert detections.features[0].shape[0] >= 1
task2results/allentests/tests/modules/seq2vec_encoders/cnn_encoder_test.py,TestCnnEncoder,test_forward_does_correct_computation,assert_almost_equal,39,"assert_almost_equal(encoder_output.data.numpy(), numpy.asarray([[1.6 + 1.0, 3.1 + 1.0]]), decimal=6)"
task2results/allentests/tests/modules/seq2vec_encoders/cnn_encoder_test.py,TestCnnEncoder,test_forward_respects_masking,assert_almost_equal,70,"assert_almost_equal(regular_output.data.numpy(), masked_output.data.numpy(), decimal=5)"
task2results/allentests/tests/modules/seq2vec_encoders/pytorch_seq2vec_wrapper_test.py,TestPytorchSeq2VecWrapper,test_forward_pulls_out_correct_tensor_without_sequence_lengths,assert_almost_equal,33,"assert_almost_equal(encoder_output.data.numpy(), lstm_output[0].data.numpy()[:, -1, :])"
task2results/allentests/tests/modules/seq2vec_encoders/pytorch_seq2vec_wrapper_test.py,TestPytorchSeq2VecWrapper,test_forward_pulls_out_correct_tensor_with_sequence_lengths,assert_almost_equal,62,"assert_almost_equal(encoder_output.data.numpy(), explicitly_concatenated_state.data.numpy())"
task2results/allentests/tests/modules/seq2vec_encoders/pytorch_seq2vec_wrapper_test.py,TestPytorchSeq2VecWrapper,test_forward_pulls_out_correct_tensor_with_unsorted_batches,assert_almost_equal,119,"assert_almost_equal(encoder_output.data.numpy(), explicitly_concatenated_state.data.numpy())"
task2results/allentests/tests/modules/seq2vec_encoders/boe_encoder_test.py,TestBagOfEmbeddingsEncoder,test_forward_does_correct_computation,assert_almost_equal,36,"assert_almost_equal(encoder_output.data.numpy(), numpy.asarray([[0.7 + 0.1 + 0.3, 0.8 + 1.5 + 0.6], [0.5 + 1.4, 0.3 + 1.1]]))"
task2results/allentests/tests/modules/seq2vec_encoders/boe_encoder_test.py,TestBagOfEmbeddingsEncoder,test_forward_does_correct_computation_with_average,assert_almost_equal,52,"assert_almost_equal(encoder_output.data.numpy(), numpy.asarray([[(0.7 + 0.1 + 0.3) / 3, (0.8 + 1.5 + 0.6) / 3], [(0.5 + 1.4) / 2, (0.3 + 1.1) / 2], [0.0, 0.0]]))"
task2results/allentests/tests/modules/seq2vec_encoders/boe_encoder_test.py,TestBagOfEmbeddingsEncoder,test_forward_does_correct_computation_with_average_no_mask,assert_almost_equal,69,"assert_almost_equal(encoder_output.data.numpy(), numpy.asarray([[(0.7 + 0.1 + 0.3) / 3, (0.8 + 1.5 + 0.6) / 3], [(0.5 + 1.4 + 0.3) / 3, (0.3 + 1.1 + 0.9) / 3]]))"
task2results/allentests/tests/modules/matrix_attention/linear_matrix_attention_test.py,TestLinearMatrixAttention,test_linear_similarity,assert_almost_equal,28,"assert_almost_equal(output.data.numpy(), numpy.array([[[4.1, 7.1], [17.4, 20.4]], [[-9.8, -6.8], [36.6, 39.6]]]), decimal=2)"
task2results/allentests/tests/modules/matrix_attention/linear_matrix_attention_test.py,TestLinearMatrixAttention,test_bidaf_trilinear_similarity,assert_almost_equal,45,"assert_almost_equal(output.data.numpy(), numpy.array([[[0 + 0 + 2 + -2 + 0 + 0, 0 + 0 + 8 + -5 + 0 + 0], [-1.2 + 2.5 + 2 + -2 + 4 + 10, -1.2 + 2.5 + 8 + -5 + 16 + 25]], [[2.1 + -4 + 14 + -8 + -49 + -64, 2.1 + -4 + 20 + -11 + -70 + -88], [-3 + 5.5 + 14 + -8 + 70 + 88, -3 + 5.5 + 20 + -11 + 100 + 121]]]), decimal=2)"
task2results/allentests/tests/modules/matrix_attention/bilinear_matrix_attention_test.py,TestBilinearMatrixAttention,test_forward_does_a_bilinear_product,assert_almost_equal,20,"assert_almost_equal(result, [[[1.8, -0.4], [3.5, -0.9]]])"
task2results/allentests/tests/modules/matrix_attention/bilinear_matrix_attention_test.py,TestBilinearMatrixAttention,test_forward_does_a_bilinear_product_when_using_biases,assert_almost_equal,33,"assert_almost_equal(result, [[[3.8, 1.1], [5.5, 0.6]]])"
task2results/allentests/tests/modules/matrix_attention/scaled_dot_product_matrix_attention_test.py,TestScaledDotProductMatrixAttention,test_dot_product_similarity,assert_almost_equal,33,"assert_almost_equal(output.numpy(), numpy.array([[[0, 0], [32, 77]], [[-194, -266], [266, 365]]]) / math.sqrt(3), decimal=2)"
task2results/allentests/tests/modules/matrix_attention/dot_product_matrix_attention_test.py,TestDotProductMatrixAttention,test_dot_product_similarity,assert_almost_equal,31,"assert_almost_equal(output.numpy(), numpy.array([[[0, 0], [32, 77]], [[-194, -266], [266, 365]]]), decimal=2)"
task2results/allentests/tests/modules/matrix_attention/cosine_matrix_attention_test.py,TestCosineMatrixAttention,test_cosine_similarity,assert_almost_equal,31,"assert_almost_equal(output.numpy(), numpy.array([[[0, 0], [0.97, 1]], [[-1, -0.99], [0.99, 1]]]), decimal=2)"
task2results/allentests/tests/modules/token_embedders/bag_of_word_counts_token_embedder_test.py,TestBagOfWordCountsTokenEmbedder,test_forward_calculates_bow_properly,assert_almost_equal,29,"assert_almost_equal(embedder_output.data.numpy(), manual_output.data.numpy())"
task2results/allentests/tests/modules/token_embedders/bag_of_word_counts_token_embedder_test.py,TestBagOfWordCountsTokenEmbedder,test_zeros_out_unknown_tokens,assert_almost_equal,38,"assert_almost_equal(embedder_output.data.numpy(), manual_output.data.numpy())"
task2results/allentests/tests/modules/token_embedders/token_characters_encoder_test.py,TestTokenCharactersEncoder,test_forward_applies_embedding_then_encoder,assert_almost_equal,56,"assert_almost_equal(encoder_output.data.numpy(), manual_output.data.numpy())"
task2results/allentests/tests/data/image_loader_test.py,TorchImageLoaderTest,test_basic_load,assertGreaterEqual,52,assert images.shape[2] >= 9
task2results/allentests/tests/data/image_loader_test.py,TorchImageLoaderTest,test_basic_load,assertGreaterEqual,53,assert images.shape[3] >= 15
task2results/allentests/tests/data/vocabulary_test.py,MyVocabulary,test_min_pretrained_embeddings,assertGreaterEqual,792,assert vocab.get_vocab_size() >= 50
task2results/allentests/tests/data/vocabulary_test.py,MyVocabulary,test_min_pretrained_embeddings,assertGreater,793,assert vocab.get_token_index('his') > 1
task2results/allentests/tests/data/dataset_readers/dataset_reader_test.py,MockMmpdsDatasetReader,test_instance_slicing,assertLessEqual,177,assert minimum_expected_result_size <= len(result)
task2results/allentests/tests/data/dataset_readers/dataset_reader_test.py,MockMmpdsDatasetReader,test_instance_slicing,assertLessEqual,178,assert len(result) <= maximum_expected_result_size
